@relation 'chwilowki-weka.filters.unsupervised.attribute.MergeTwoValues-C1-F1-S2-weka.filters.unsupervised.attribute.MergeTwoValues-C1-F2-S3-weka.filters.unsupervised.attribute.MergeTwoValues-C1-F2-S3-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Reorder-R2-9,first-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R5-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6'

@attribute rodzaj_zr_dochodu {13,12,11,17,98,99,16,15}
@attribute miesieczny_dochod_netto {'\'(-inf-544.255]\'','\'(544.255-1231.075]\'','\'(1231.075-inf)\''}
@attribute ktore_rolowanie {1,0,2,3,4,5,6}
@attribute kwota_kredytu {'\'All\''}
@attribute wiek {'\'(-inf-30.4]\'','\'(30.4-42.8]\'','\'(42.8-55.2]\'','\'(55.2-67.6]\'','\'(67.6-inf)\''}
@attribute plec {k,m}
@attribute okres_pobieral_dochod {'\'(-inf-8.5]\'','\'(8.5-inf)\''}
@attribute okres_bedzie_pobieral_dochod {'\'(-inf-32.5]\'','\'(32.5-inf)\''}
@attribute status_pozyczki {dobra,zla}

@data
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(30.4-42.8]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',zla
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(544.255-1231.075]\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
17,'\'(544.255-1231.075]\'',1,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(544.255-1231.075]\'',0,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',0,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
12,'\'(544.255-1231.075]\'',0,'\'All\'','\'(30.4-42.8]\'',k,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',zla
12,'\'(544.255-1231.075]\'',0,'\'All\'','\'(30.4-42.8]\'',k,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',zla
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',0,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',0,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(30.4-42.8]\'',m,'\'(8.5-inf)\'','\'(-inf-32.5]\'',dobra
13,'\'(544.255-1231.075]\'',1,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(544.255-1231.075]\'',2,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
99,'\'(1231.075-inf)\'',1,'\'All\'','\'(-inf-30.4]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',dobra
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
16,'\'(544.255-1231.075]\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',1,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',2,'\'All\'','\'(30.4-42.8]\'',k,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',dobra
13,'\'(544.255-1231.075]\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(544.255-1231.075]\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
12,'\'(544.255-1231.075]\'',0,'\'All\'','\'(30.4-42.8]\'',k,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',zla
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',m,'\'(-inf-8.5]\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',1,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(-inf-32.5]\'',dobra
99,'\'(544.255-1231.075]\'',2,'\'All\'','\'(-inf-30.4]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',dobra
13,'\'(544.255-1231.075]\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(67.6-inf)\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(-inf-30.4]\'',m,'\'(-inf-8.5]\'','\'(32.5-inf)\'',zla
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(67.6-inf)\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(67.6-inf)\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',m,'\'(-inf-8.5]\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(-inf-544.255]\'',0,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(30.4-42.8]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',0,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(67.6-inf)\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(544.255-1231.075]\'',2,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',dobra
17,'\'(544.255-1231.075]\'',3,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(-inf-32.5]\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(30.4-42.8]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(544.255-1231.075]\'',0,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
16,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(544.255-1231.075]\'',2,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(-inf-30.4]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',zla
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
98,'\'(1231.075-inf)\'',0,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
17,'\'(544.255-1231.075]\'',3,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(544.255-1231.075]\'',1,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
17,'\'(544.255-1231.075]\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',0,'\'All\'','\'(30.4-42.8]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',zla
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',3,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(-inf-32.5]\'',dobra
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',dobra
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(544.255-1231.075]\'',3,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',1,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(-inf-32.5]\'',zla
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
98,'\'(544.255-1231.075]\'',0,'\'All\'','\'(-inf-30.4]\'',k,'\'(-inf-8.5]\'','\'(32.5-inf)\'',zla
12,'\'(1231.075-inf)\'',1,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(-inf-32.5]\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(544.255-1231.075]\'',0,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(30.4-42.8]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(30.4-42.8]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
16,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(-inf-32.5]\'',dobra
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',0,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',2,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(-inf-32.5]\'',dobra
13,'\'(1231.075-inf)\'',0,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',0,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(544.255-1231.075]\'',0,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',1,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(67.6-inf)\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',2,'\'All\'','\'(42.8-55.2]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
98,'\'(1231.075-inf)\'',3,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
99,'\'(544.255-1231.075]\'',0,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(-inf-32.5]\'',zla
13,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',0,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(1231.075-inf)\'',0,'\'All\'','\'(30.4-42.8]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',zla
11,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(544.255-1231.075]\'',2,'\'All\'','\'(67.6-inf)\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
12,'\'(544.255-1231.075]\'',0,'\'All\'','\'(42.8-55.2]\'',m,'\'(-inf-8.5]\'','\'(-inf-32.5]\'',zla
12,'\'(544.255-1231.075]\'',0,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
17,'\'(544.255-1231.075]\'',3,'\'All\'','\'(-inf-30.4]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',0,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',2,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(544.255-1231.075]\'',3,'\'All\'','\'(42.8-55.2]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(544.255-1231.075]\'',2,'\'All\'','\'(-inf-30.4]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
17,'\'(544.255-1231.075]\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
13,'\'(1231.075-inf)\'',3,'\'All\'','\'(55.2-67.6]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',3,'\'All\'','\'(30.4-42.8]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
11,'\'(1231.075-inf)\'',1,'\'All\'','\'(42.8-55.2]\'',m,'\'(8.5-inf)\'','\'(32.5-inf)\'',zla
13,'\'(544.255-1231.075]\'',1,'\'All\'','\'(55.2-67.6]\'',k,'\'(8.5-inf)\'','\'(32.5-inf)\'',dobra
